,state,county,2019,2020,2021,2020 yoy diff,2021 yoy diff
1374,Tennessee,Campbell County,144793.75,164504.16666666666,208287.5,19710.416666666657,43783.33333333334
1375,Tennessee,Cannon County,198204.16666666666,226741.66666666666,272354.1666666667,28537.5,45612.50000000003
1376,Tennessee,Carroll County,,,334816.6666666667,,
1377,Tennessee,Carter County,690000.0,472833.3333333333,568550.0,-217166.6666666667,95716.66666666669
1378,Tennessee,Cheatham County,243697.91666666666,261733.70833333334,325024.3333333333,18035.791666666686,63290.62499999997
1379,Tennessee,Chester County,,,174000.0,,
1380,Tennessee,Claiborne County,153966.66666666666,183846.33333333334,189702.08333333334,29879.666666666686,5855.75
1381,Tennessee,Clay County,210816.66666666666,238500.0,242172.72727272726,27683.333333333343,3672.727272727265
1382,Tennessee,Cocke County,178389.25,188294.875,250487.5,9905.625,62192.625
1383,Tennessee,Coffee County,176536.75,204512.5,249050.0,27975.75,44537.5
1384,Tennessee,Crockett County,,,199900.0,,
1385,Tennessee,Cumberland County,168647.58333333334,189783.33333333334,252812.5,21135.75,63029.16666666666
1386,Tennessee,Davidson County,298428.75,326498.75,377670.8333333333,28070.0,51172.083333333314
1387,Tennessee,DeKalb County,174562.08333333334,262646.05555555556,246112.5,88083.97222222222,-16533.555555555562
1388,Tennessee,Decatur County,141166.66666666666,,219734.0909090909,,
1389,Tennessee,Dickson County,220989.58333333334,247445.79166666666,286238.5416666667,26456.208333333314,38792.75000000003
1390,Tennessee,Dyer County,,,155227.5,,
1391,Tennessee,Fayette County,266806.5416666667,278211.5416666667,326341.6666666667,11405.0,48130.125
1392,Tennessee,Fentress County,131686.5,153995.70833333334,198619.875,22309.208333333343,44624.16666666666
1393,Tennessee,Franklin County,187658.33333333334,226561.16666666666,253546.79166666666,38902.833333333314,26985.625
1394,Tennessee,Gibson County,,40000.0,210333.33333333334,,170333.33333333334
1395,Tennessee,Giles County,152866.66666666666,163900.0,206131.25,11033.333333333343,42231.25
1396,Tennessee,Grainger County,209437.5,246131.25,258379.16666666666,36693.75,12247.916666666657
1397,Tennessee,Greene County,292150.0,231200.0,270943.05,-60950.0,39743.04999999999
1398,Tennessee,Grundy County,164920.54545454544,173000.0,252891.66666666666,8079.454545454559,79891.66666666666
1399,Tennessee,Hamblen County,167650.0,200291.41666666666,217770.83333333334,32641.416666666657,17479.416666666686
1400,Tennessee,Hancock County,189166.66666666666,316635.0,207741.66666666666,127468.33333333334,-108893.33333333334
1401,Tennessee,Hardeman County,114683.25,122162.5,180906.25,7479.25,58743.75
1402,Tennessee,Hardin County,143544.66666666666,159112.5,190000.0,15567.833333333343,30887.5
1403,Tennessee,Hawkins County,199186.36363636365,264600.0,257187.5,65413.63636363635,-7412.5
1404,Tennessee,Haywood County,,100833.33333333333,138216.66666666666,,37383.33333333333
1405,Tennessee,Henderson County,,,197275.0,,
1406,Tennessee,Henry County,63800.0,70000.0,253720.0,6200.0,183720.0
1407,Tennessee,Hickman County,178253.125,190204.16666666666,241500.0,11951.041666666657,51295.83333333334
1408,Tennessee,Houston County,160383.33333333334,163187.5,231550.0,2804.166666666657,68362.5
1409,Tennessee,Humphreys County,148803.0,172416.66666666666,199791.66666666666,23613.666666666657,27375.0
1410,Tennessee,Jackson County,212975.0,112891.33333333333,216884.54166666666,-100083.66666666667,103993.20833333333
1411,Tennessee,Jefferson County,239800.0,247345.83333333334,284497.2916666667,7545.833333333343,37151.45833333334
1412,Tennessee,Johnson County,395000.0,450000.0,914000.0,55000.0,464000.0
1413,Tennessee,Knox County,217073.95833333334,241533.33333333334,285512.5,24459.375,43979.16666666666
1414,Tennessee,Lauderdale County,84935.54166666667,106817.125,140225.0,21881.58333333333,33407.875
1415,Tennessee,Lawrence County,143742.08333333334,172724.79166666666,222729.125,28982.708333333314,50004.33333333334
1416,Tennessee,Lewis County,143129.70833333334,185996.29166666666,203576.58333333334,42866.583333333314,17580.291666666686
1417,Tennessee,Lincoln County,149291.66666666666,171166.66666666666,205737.45833333334,21875.0,34570.791666666686
1418,Tennessee,Loudon County,277983.3333333333,284100.0,356154.1666666667,6116.666666666686,72054.16666666669
1419,Tennessee,Macon County,161891.66666666666,186483.33333333334,241491.04166666666,24591.666666666686,55007.708333333314
1420,Tennessee,Madison County,86200.0,56875.0,169870.0,-29325.0,112995.0
1421,Tennessee,Marshall County,201085.33333333334,228824.54166666666,277260.125,27739.208333333314,48435.58333333334
1422,Tennessee,Maury County,262600.5,273385.8333333333,323861.0416666667,10785.333333333314,50475.20833333337
1423,Tennessee,McMinn County,169575.0,190004.16666666666,202779.16666666666,20429.166666666657,12775.0
1424,Tennessee,McNairy County,117327.625,126595.83333333333,158241.66666666666,9268.208333333328,31645.83333333333
1425,Tennessee,Meigs County,267601.45454545453,274495.8333333333,277935.4166666667,6894.378787878784,3439.583333333372
1426,Tennessee,Monroe County,168012.5,186412.5,237245.83333333334,18400.0,50833.33333333334
1427,Tennessee,Montgomery County,195726.45833333334,219720.83333333334,262963.3333333333,23994.375,43242.49999999997
1428,Tennessee,Moore County,216783.33333333334,270379.1666666667,289386.36363636365,53595.83333333334,19007.19696969696
1429,Tennessee,Morgan County,111037.5,133879.16666666666,180950.0,22841.666666666657,47070.83333333334
1430,Tennessee,Obion County,,,214000.0,,
1431,Tennessee,Overton County,230500.0,199695.0,282114.5833333333,-30805.0,82419.58333333331
1432,Tennessee,Perry County,177183.33333333334,139220.83333333334,175810.41666666666,-37962.5,36589.583333333314
1433,Tennessee,Pickett County,148950.0,169250.0,224928.57142857142,20300.0,55678.57142857142
1434,Tennessee,Polk County,196360.58333333334,213283.33333333334,251894.16666666666,16922.75,38610.833333333314
1435,Tennessee,Putnam County,212552.08333333334,251325.0,278579.1666666667,38772.91666666666,27254.166666666686
1436,Tennessee,Rhea County,193779.16666666666,210262.5,225974.5,16483.333333333343,15712.0
1437,Tennessee,Roane County,172168.95833333334,208332.45833333334,231398.33333333334,36163.5,23065.875
1438,Tennessee,Robertson County,232154.16666666666,263186.875,319686.6666666667,31032.708333333343,56499.791666666686
1439,Tennessee,Rutherford County,268157.25,288516.4583333333,343970.8333333333,20359.208333333314,55454.375
1440,Tennessee,Scott County,117622.16666666667,150610.41666666666,174510.66666666666,32988.249999999985,23900.25
1441,Tennessee,Sevier County,231475.0,280778.125,399631.6666666667,49303.125,118853.54166666669
1442,Tennessee,Shelby County,181487.5,213220.0,238562.5,31732.5,25342.5
1443,Tennessee,Smith County,316671.4285714286,232250.0,244761.81818181818,-84421.42857142858,12511.818181818177
1444,Tennessee,Stewart County,149504.16666666666,197933.33333333334,237220.83333333334,48429.166666666686,39287.5
1445,Tennessee,Sullivan County,239141.66666666666,268775.0,223725.0,29633.333333333343,-45050.0
1446,Tennessee,Sumner County,287395.375,313423.4583333333,364386.6666666667,26028.083333333314,50963.20833333337
1447,Tennessee,Tipton County,177261.45833333334,192133.33333333334,232457.91666666666,14871.875,40324.583333333314
1448,Tennessee,Trousdale County,223366.66666666666,236825.0,294312.5,13458.333333333343,57487.5
1449,Tennessee,Unicoi County,362500.0,440750.0,82200.0,78250.0,-358550.0
1450,Tennessee,Union County,165837.5,188439.29166666666,227895.83333333334,22601.791666666657,39456.541666666686
1451,Tennessee,Van Buren County,264432.9,255030.0,320295.8333333333,-9402.900000000023,65265.833333333314
1452,Tennessee,Warren County,144218.75,163712.5,209229.16666666666,19493.75,45516.66666666666
1453,Tennessee,Washington County,180661.11111111112,306000.0,203056.25,125338.88888888888,-102943.75
1454,Tennessee,Wayne County,131991.66666666666,127375.0,191870.66666666666,-4616.666666666657,64495.66666666666
1455,Tennessee,Weakley County,95000.0,,312105.3333333333,,
1456,Tennessee,White County,177625.0,214496.77777777778,245007.5,36871.77777777778,30510.72222222222
1457,Tennessee,Williamson County,505569.9166666667,543026.4583333334,661247.5416666666,37456.541666666686,118221.08333333326
1458,Tennessee,Wilson County,329607.3333333333,348430.4166666667,396264.0833333333,18823.083333333372,47833.66666666663
1459,Texas,Anderson County,540625.0,541300.0,380970.45454545453,675.0,-160329.54545454547
1460,Texas,Angelina County,,318000.0,292950.0,,-25050.0
1461,Texas,Aransas County,340496.875,394174.7272727273,308926.75,53677.852272727294,-85247.9772727273
1462,Texas,Archer County,,,1677000.0,,
1463,Texas,Atascosa County,201852.08333333334,219270.83333333334,237018.75,17418.75,17747.916666666657
1464,Texas,Austin County,248247.91666666666,299343.375,321120.0,51095.45833333334,21776.625
1465,Texas,Bandera County,261834.41666666666,287870.8333333333,357004.1666666667,26036.416666666657,69133.33333333337
1466,Texas,Bastrop County,247502.16666666666,272758.0833333333,349299.125,25255.916666666657,76541.04166666669
1467,Texas,Baylor County,,,136500.0,,
1468,Texas,Bee County,,,396300.0,,
1469,Texas,Bell County,172259.375,193931.875,228147.08333333334,21672.5,34215.20833333334
1470,Texas,Bexar County,218906.25,234892.04166666666,270920.8333333333,15985.791666666657,36028.79166666666
1471,Texas,Blanco County,418229.1666666667,414931.9166666667,487216.6666666667,-3297.25,72284.75
1472,Texas,Bosque County,363307.5,1312500.0,213138.63636363635,949192.5,-1099361.3636363638
1473,Texas,Bowie County,175583.33333333334,201458.33333333334,225963.63636363635,25875.0,24505.30303030301
1474,Texas,Brazoria County,245488.33333333334,256324.45833333334,290173.0,10836.125,33848.54166666666
1475,Texas,Brazos County,340593.75,295104.54545454547,268380.9166666667,-45489.20454545453,-26723.628787878784
1476,Texas,Brown County,137370.83333333334,145893.75,186757.0,8522.916666666657,40863.25
1477,Texas,Burleson County,300093.4,314423.1666666667,296110.45454545453,14329.766666666663,-18312.712121212156
1478,Texas,Burnet County,298368.75,336398.3333333333,414437.0833333333,38029.583333333314,78038.75
1479,Texas,Caldwell County,207510.41666666666,218445.83333333334,268614.5833333333,10935.416666666686,50168.74999999997
1480,Texas,Calhoun County,142033.33333333334,233810.0,204955.45454545456,91776.66666666666,-28854.54545454544
1481,Texas,Callahan County,145274.58333333334,157875.0,169812.5,12600.416666666657,11937.5
1482,Texas,Camp County,,,289644.44444444444,,
1483,Texas,Cass County,106312.5,152668.0,224695.45454545456,46355.5,72027.45454545456
1484,Texas,Chambers County,255914.41666666666,283067.3333333333,286137.4583333333,27152.916666666657,3070.125
1485,Texas,Cherokee County,451500.0,296019.14285714284,459222.7272727273,-155480.85714285716,163203.58441558445
1486,Texas,Clay County,,172450.0,575312.5,,402862.5
1487,Texas,Coke County,,,92155.0,,
1488,Texas,Coleman County,106431.66666666667,79450.0,93675.0,-26981.66666666667,14225.0
1489,Texas,Collin County,334788.625,355266.5,427359.375,20477.875,72092.875
1490,Texas,Colorado County,214127.58333333334,245287.45833333334,322545.8333333333,31159.875,77258.37499999997
1491,Texas,Comal County,303010.5,325492.2083333333,390272.0,22481.708333333314,64779.791666666686
1492,Texas,Comanche County,134208.375,144266.66666666666,173308.33333333334,10058.291666666657,29041.666666666686
1493,Texas,Concho County,,,569020.0,,
1494,Texas,Cooke County,201137.5,239545.83333333334,262875.7916666667,38408.33333333334,23329.958333333343
1495,Texas,Coryell County,143940.9090909091,170315.66666666666,190679.16666666666,26374.75757575757,20363.5
1496,Texas,Dallas County,245545.0,266810.4166666667,313878.125,21265.416666666686,47067.708333333314
1497,Texas,DeWitt County,166068.18181818182,139177.08333333334,172225.0,-26891.09848484848,33047.91666666666
1498,Texas,Delta County,116603.63636363637,142986.81818181818,222690.45454545456,26383.18181818181,79703.63636363638
1499,Texas,Denton County,315118.0,327888.7916666667,393024.0416666667,12770.791666666686,65135.25
1500,Texas,Dimmit County,140516.66666666666,149205.55555555556,190794.54545454544,8688.888888888905,41588.98989898988
1501,Texas,Eastland County,105768.91666666667,120494.58333333333,153954.16666666666,14725.666666666657,33459.58333333333
1502,Texas,Edwards County,175000.0,267800.0,525000.0,92800.0,257200.0
1503,Texas,El Paso County,162514.58333333334,175312.66666666666,199460.20833333334,12798.083333333314,24147.541666666686
1504,Texas,Ellis County,264811.0833333333,285495.5416666667,335899.1666666667,20684.458333333372,50403.625
1505,Texas,Erath County,165062.54166666666,210641.125,250602.91666666666,45578.58333333334,39961.79166666666
1506,Texas,Falls County,50000.0,145266.125,309216.6666666667,95266.125,163950.5416666667
1507,Texas,Fannin County,154875.45833333334,185114.58333333334,222282.91666666666,30239.125,37168.333333333314
1508,Texas,Fayette County,251174.58333333334,333097.4166666667,310382.5,81922.83333333334,-22714.916666666686
1509,Texas,Fisher County,95420.83333333333,105088.3,86487.5,9667.466666666674,-18600.800000000003
1510,Texas,Fort Bend County,277517.9166666667,290707.5,343536.25,13189.583333333314,52828.75
1511,Texas,Franklin County,,,385427.2727272727,,
1512,Texas,Freestone County,,191450.0,235018.18181818182,,43568.18181818182
1513,Texas,Frio County,116699.31818181818,123704.54545454546,186325.0,7005.227272727279,62620.454545454544
1514,Texas,Galveston County,246319.20833333334,264104.1666666667,301395.8333333333,17784.958333333343,37291.66666666663
1515,Texas,Gillespie County,562527.7777777778,2123662.5,888225.0,1561134.7222222222,-1235437.5
1516,Texas,Goliad County,264831.25,286145.8333333333,302811.25,21314.583333333314,16665.416666666686
1517,Texas,Gonzales County,203843.75,194050.0,194691.66666666666,-9793.75,641.666666666657
1518,Texas,Grayson County,186341.91666666666,200485.41666666666,254917.5,14143.5,54432.08333333334
1519,Texas,Gregg County,,,227935.0,,
1520,Texas,Grimes County,295144.1,433224.71428571426,387206.6666666667,138080.61428571428,-46018.047619047575
1521,Texas,Guadalupe County,241696.20833333334,249484.25,295353.5,7788.041666666657,45869.25
1522,Texas,Hamilton County,102756.25,122772.54166666667,200374.91666666666,20016.29166666667,77602.37499999999
1523,Texas,Hardeman County,173799.0,,15000.0,,
1524,Texas,Hardin County,,,246354.5,,
1525,Texas,Harris County,228603.33333333334,243242.375,284778.8333333333,14639.041666666657,41536.458333333314
1526,Texas,Harrison County,,,228532.875,,
1527,Texas,Haskell County,75850.0,77750.0,113797.08333333333,1900.0,36047.08333333333
1528,Texas,Hays County,271594.9583333333,296211.25,377932.9166666667,24616.291666666686,81721.66666666669
1529,Texas,Henderson County,193377.66666666666,227070.83333333334,258891.66666666666,33693.166666666686,31820.833333333314
1530,Texas,Hidalgo County,148977.08333333334,159729.16666666666,185708.33333333334,10752.083333333314,25979.166666666686
1531,Texas,Hill County,144377.125,164695.83333333334,195158.33333333334,20318.708333333343,30462.5
1532,Texas,Hood County,245529.16666666666,258362.5,305106.1666666667,12833.333333333343,46743.666666666686
1533,Texas,Hopkins County,166091.66666666666,193277.41666666666,226470.83333333334,27185.75,33193.416666666686
1534,Texas,Houston County,140295.83333333334,149270.83333333334,212942.58333333334,8975.0,63671.75
1535,Texas,Hudspeth County,181200.0,120112.5,207609.16666666666,-61087.5,87496.66666666666
1536,Texas,Hunt County,192573.29166666666,208494.08333333334,247536.25,15920.791666666686,39042.16666666666
1537,Texas,Jack County,148189.58333333334,178683.33333333334,219837.5,30493.75,41154.16666666666
1538,Texas,Jackson County,,2845250.0,224922.72727272726,,-2620327.272727273
1539,Texas,Jasper County,,,237431.81818181818,,
1540,Texas,Jefferson County,351333.3333333333,124666.66666666667,199181.81818181818,-226666.66666666663,74515.1515151515
1541,Texas,Jim Wells County,34250.0,122200.0,303350.0,87950.0,181150.0
1542,Texas,Johnson County,218196.66666666666,238556.70833333334,283228.9166666667,20360.041666666686,44672.20833333334
1543,Texas,Jones County,121550.0,137256.5,142708.33333333334,15706.5,5451.833333333343
1544,Texas,Karnes County,150877.27272727274,141370.0,162670.27272727274,-9507.272727272735,21300.272727272735
1545,Texas,Kaufman County,234428.54166666666,247226.125,295114.375,12797.583333333343,47888.25
1546,Texas,Kendall County,392977.2916666667,422035.4583333333,499326.125,29058.166666666628,77290.66666666669
1547,Texas,Kerr County,1132500.0,1636250.0,438863.63636363635,503750.0,-1197386.3636363638
1548,Texas,Kimble County,,424500.0,487500.0,,63000.0
1549,Texas,Kinney County,110840.90909090909,118315.0,144083.33333333334,7474.090909090912,25768.333333333343
1550,Texas,Kleberg County,303625.0,121625.0,159750.0,-182000.0,38125.0
1551,Texas,Knox County,,,111018.75,,
1552,Texas,La Salle County,420000.0,,93600.0,,
1553,Texas,Lamar County,370000.0,179500.0,202354.54545454544,-190500.0,22854.54545454544
1554,Texas,Lampasas County,203620.83333333334,227982.29166666666,268250.0,24361.458333333314,40267.70833333334
1555,Texas,Lavaca County,191114.58333333334,204541.66666666666,237681.29166666666,13427.083333333314,33139.625
1556,Texas,Lee County,215745.83333333334,245002.08333333334,271621.6666666667,29256.25,26619.583333333343
1557,Texas,Leon County,,,256045.83333333334,,
1558,Texas,Liberty County,172769.33333333334,187000.41666666666,220704.0,14231.083333333314,33703.58333333334
1559,Texas,Limestone County,392500.0,675000.0,196085.1,282500.0,-478914.9
1560,Texas,Live Oak County,25312.5,152341.54166666666,129525.0,127029.04166666666,-22816.541666666657
1561,Texas,Llano County,387953.5,470659.7083333333,607620.8333333334,82706.20833333331,136961.12500000006
1562,Texas,Madison County,239375.0,285485.71428571426,304189.5833333333,46110.71428571426,18703.869047619053
1563,Texas,Marion County,,,149437.5,,
1564,Texas,Mason County,,172000.0,1387500.0,,1215500.0
1565,Texas,Matagorda County,130000.0,,215152.81818181818,,
1566,Texas,Maverick County,126000.0,129800.0,233487.2,3800.0,103687.20000000001
1567,Texas,McCulloch County,724975.0,325000.0,170130.9090909091,-399975.0,-154869.0909090909
1568,Texas,McLennan County,174987.2857142857,173200.0,238240.86363636365,-1787.2857142857101,65040.86363636365
1569,Texas,McMullen County,,,135000.0,,
1570,Texas,Medina County,272692.0833333333,285799.6666666667,327310.5833333333,13107.583333333372,41510.91666666663
1571,Texas,Menard County,,799900.0,375000.0,,-424900.0
1572,Texas,Milam County,194720.0,199375.0,210375.0,4655.0,11000.0
1573,Texas,Mills County,554058.3333333334,179500.0,314740.6818181818,-374558.3333333334,135240.68181818182
1574,Texas,Montague County,138176.04166666666,150173.58333333334,202783.33333333334,11997.541666666686,52609.75
1575,Texas,Montgomery County,265270.8333333333,275616.7083333333,316546.25,10345.875,40929.541666666686
1576,Texas,Morris County,,55000.0,232000.0,,177000.0
1577,Texas,Nacogdoches County,,,277145.0,,
1578,Texas,Navarro County,153091.66666666666,173013.75,205077.5,19922.083333333343,32063.75
1579,Texas,Newton County,,,121000.0,,
1580,Texas,Nolan County,172714.58333333334,270189.9,145795.0,97475.31666666668,-124394.90000000002
1581,Texas,Orange County,,,196250.0,,
1582,Texas,Palo Pinto County,204708.33333333334,249252.08333333334,295227.0,44543.75,45974.91666666666
1583,Texas,Panola County,,,236000.0,,
1584,Texas,Parker County,286069.75,321826.25,381030.25,35756.5,59204.0
1585,Texas,Polk County,181466.66666666666,190685.0,200951.41666666666,9218.333333333343,10266.416666666657
1586,Texas,Rains County,,,280965.0,,
1587,Texas,Real County,247625.0,226729.16666666666,352887.5,-20895.833333333343,126158.33333333334
1588,Texas,Red River County,,,118788.18181818182,,
1589,Texas,Refugio County,133534.375,114000.08333333333,163729.16666666666,-19534.29166666667,49729.08333333333
1590,Texas,Robertson County,380000.0,393875.0,325870.0,13875.0,-68005.0
1591,Texas,Rockwall County,292614.8333333333,313416.7083333333,370789.2916666667,20801.875,57372.58333333337
1592,Texas,Runnels County,,,185058.61111111112,,
1593,Texas,Rusk County,,,266927.2727272727,,
1594,Texas,Sabine County,,,320000.0,,
1595,Texas,San Augustine County,,,250627.27272727274,,
1596,Texas,San Jacinto County,161957.25,205355.83333333334,220257.0,43398.58333333334,14901.166666666657
1597,Texas,San Saba County,207500.0,759583.3333333334,202318.75,552083.3333333334,-557264.5833333334
1598,Texas,Schleicher County,960000.0,1400000.0,,440000.0,
1599,Texas,Shackelford County,187487.5,325593.75,214285.7142857143,138106.25,-111308.03571428571
1600,Texas,Shelby County,,74500.0,551000.0,,476500.0
1601,Texas,Smith County,456064.28571428574,408468.75,300946.2916666667,-47595.53571428574,-107522.45833333331
1602,Texas,Somervell County,278995.8333333333,281023.75,330516.6666666667,2027.916666666686,49492.916666666686
1603,Texas,Starr County,127273.33333333333,109095.83333333333,145187.5,-18177.5,36091.66666666667
1604,Texas,Stephens County,121750.0,129101.25,176529.16666666666,7351.25,47427.91666666666
1605,Texas,Stonewall County,64500.0,165165.25,208500.0,100665.25,43334.75
1606,Texas,Tarrant County,240815.0,255300.5,303666.6666666667,14485.5,48366.166666666686
1607,Texas,Taylor County,177829.16666666666,193091.66666666666,214975.0,15262.5,21883.333333333343
1608,Texas,Throckmorton County,94466.66666666667,91500.0,215000.0,-2966.6666666666715,123500.0
1609,Texas,Titus County,,320000.0,302418.1818181818,,-17581.818181818177
1610,Texas,Travis County,361516.9166666667,404374.7916666667,520638.75,42857.875,116263.95833333331
1611,Texas,Trinity County,,110000.0,190059.0909090909,,80059.09090909091
1612,Texas,Tyler County,,275000.0,193177.27272727274,,-81822.72727272726
1613,Texas,Upshur County,,,274904.1666666667,,
1614,Texas,Uvalde County,169485.0,180748.33333333334,206141.66666666666,11263.333333333343,25393.333333333314
1615,Texas,Van Zandt County,749268.0,370717.375,247572.41666666666,-378550.625,-123144.95833333334
1616,Texas,Victoria County,188785.41666666666,194368.75,218566.66666666666,5583.333333333343,24197.916666666657
1617,Texas,Walker County,198398.75,218343.625,233470.83333333334,19944.875,15127.208333333343
1618,Texas,Waller County,269421.3333333333,297029.9166666667,336884.0833333333,27608.583333333372,39854.16666666663
1619,Texas,Washington County,250598.625,283494.5833333333,312957.9166666667,32895.958333333314,29463.333333333372
1620,Texas,Webb County,,170000.0,191218.75,,21218.75
1621,Texas,Wharton County,160633.33333333334,177650.20833333334,192187.5,17016.875,14537.291666666657
1622,Texas,Wichita County,,211250.0,160106.25,,-51143.75
1623,Texas,Wilbarger County,,,210000.0,,
1624,Texas,Williamson County,284651.7916666667,304566.375,418679.4166666667,19914.583333333314,114113.04166666669
1625,Texas,Wilson County,329538.5416666667,349781.8333333333,424316.75,20243.291666666628,74534.91666666669
1626,Texas,Wise County,248725.58333333334,266624.9583333333,307341.6666666667,17899.37499999997,40716.70833333337
1627,Texas,Wood County,351833.3333333333,293087.5,243147.72727272726,-58745.833333333314,-49939.772727272735
1628,Texas,Young County,124958.33333333333,135300.0,184733.33333333334,10341.666666666672,49433.33333333334
1629,Texas,Zavala County,130840.0,94250.0,63500.0,-36590.0,-30750.0
1630,Utah,Box Elder County,252441.66666666666,288096.0,355962.5,35654.33333333334,67866.5
1631,Utah,Cache County,256050.0,284658.3333333333,372041.6666666667,28608.333333333314,87383.33333333337
1632,Utah,Carbon County,127125.0,146391.66666666666,174558.33333333334,19266.666666666657,28166.666666666686
1633,Utah,Daggett County,186209.0909090909,159343.75,249420.0,-26865.34090909091,90076.25
1634,Utah,Davis County,327901.1666666667,362133.3333333333,452482.3333333333,34232.16666666663,90349.0
1635,Utah,Duchesne County,175893.16666666666,171772.91666666666,213250.0,-4120.25,41477.08333333334
1636,Utah,Emery County,104636.36363636363,150026.13636363635,200679.16666666666,45389.77272727272,50653.030303030304
1637,Utah,Garfield County,519500.0,413666.6666666667,725050.0,-105833.33333333331,311383.3333333333
1638,Utah,Grand County,354505.1666666667,414250.0,491195.8333333333,59744.833333333314,76945.83333333331
1639,Utah,Iron County,239254.16666666666,320412.4166666667,353299.4583333333,81158.25000000003,32887.04166666663
1640,Utah,Juab County,272720.875,291462.5,355447.9166666667,18741.625,63985.416666666686
1641,Utah,Kane County,300737.5,315680.0,370957.1666666667,14942.5,55277.166666666686
1642,Utah,Millard County,170439.58333333334,182754.16666666666,225933.33333333334,12314.583333333314,43179.166666666686
1643,Utah,Morgan County,435081.25,466137.75,644432.2916666666,31056.5,178294.54166666663
1644,Utah,Rich County,313436.3333333333,340745.8333333333,520925.8333333333,27309.5,180180.0
1645,Utah,Salt Lake County,344458.3333333333,377908.3333333333,464958.2916666667,33450.0,87049.95833333337
1646,Utah,San Juan County,201555.68181818182,320909.0909090909,353927.0833333333,119353.40909090906,33017.99242424243
1647,Utah,Sanpete County,215462.5,252716.66666666666,311637.5,37254.16666666666,58920.83333333334
1648,Utah,Sevier County,179966.66666666666,203579.16666666666,266354.1666666667,23612.5,62775.00000000003
1649,Utah,Summit County,844887.5,954856.1666666666,1198633.3333333333,109968.66666666663,243777.16666666663
1650,Utah,Tooele County,276815.1666666667,317270.8333333333,396715.125,40455.66666666663,79444.29166666669
1651,Utah,Uintah County,185387.5,194479.16666666666,207400.0,9091.666666666657,12920.833333333343
1652,Utah,Utah County,328874.7916666667,361266.6666666667,454473.125,32391.875,93206.45833333331
1653,Utah,Wasatch County,550724.125,641341.25,837728.5833333334,90617.125,196387.33333333337
1654,Utah,Washington County,319398.5416666667,380420.8333333333,497562.5,61022.29166666663,117141.66666666669
1655,Utah,Wayne County,218716.66666666666,387500.0,330431.8181818182,168783.33333333334,-57068.18181818182
1656,Utah,Weber County,257660.41666666666,289195.8333333333,366937.5,31535.416666666657,77741.66666666669
1657,Vermont,Addison County,256704.16666666666,276687.5,331586.0416666667,19983.333333333343,54898.541666666686
1658,Vermont,Bennington County,228218.75,289166.6666666667,315963.5416666667,60947.916666666686,26796.875
1659,Vermont,Caledonia County,149379.16666666666,167312.5,211224.16666666666,17933.333333333343,43911.66666666666
1660,Vermont,Chittenden County,322023.0,348802.4166666667,397925.0,26779.416666666686,49122.583333333314
1661,Vermont,Essex County,108957.75,126355.5,152162.5,17397.75,25807.0
1662,Vermont,Franklin County,222607.91666666666,242370.83333333334,282510.4166666667,19762.916666666686,40139.58333333334
1663,Vermont,Grand Isle County,255395.0,294545.8333333333,365637.5,39150.833333333314,71091.66666666669
1664,Vermont,Lamoille County,280758.3333333333,324883.3333333333,405954.1666666667,44125.0,81070.83333333337
1665,Vermont,Orange County,208766.66666666666,218633.33333333334,246947.91666666666,9866.666666666686,28314.583333333314
1666,Vermont,Orleans County,161387.5,169916.66666666666,216291.66666666666,8529.166666666657,46375.0
1667,Vermont,Rutland County,159954.16666666666,190652.08333333334,236416.66666666666,30697.916666666686,45764.583333333314
1668,Vermont,Washington County,221609.29166666666,248470.83333333334,280387.5,26861.541666666686,31916.666666666657
1669,Vermont,Windham County,209195.83333333334,238572.91666666666,297791.6666666667,29377.083333333314,59218.75000000003
1670,Vermont,Windsor County,234775.0,280770.8333333333,319877.0833333333,45995.833333333314,39106.25
1671,Virginia,Alexandria,527008.3333333334,580449.9583333334,582958.375,53441.625,2508.416666666628
1672,Virginia,Amelia County,239183.33333333334,244811.75,285885.3333333333,5628.416666666657,41073.583333333314
1673,Virginia,Arlington County,603939.7916666666,671395.8333333334,670491.6666666666,67456.04166666674,-904.1666666667443
1674,Virginia,Caroline County,223206.08333333334,236239.5,278275.75,13033.416666666657,42036.25
1675,Virginia,Charles City County,213529.16666666666,248629.16666666666,288331.25,35100.0,39702.08333333334
1676,Virginia,Chesapeake,280249.8333333333,297390.2083333333,327887.5,17140.375,30497.291666666686
1677,Virginia,Chesterfield County,264210.5833333333,284649.5833333333,323888.875,20439.0,39239.291666666686
1678,Virginia,Clarke County,372650.5,400340.2916666667,443829.4583333333,27689.791666666686,43489.16666666663
1679,Virginia,Colonial Heights,167813.75,184812.5,217620.83333333334,16998.75,32808.33333333334
1680,Virginia,Culpeper County,306131.125,340745.8333333333,393725.9583333333,34614.708333333314,52980.125
1681,Virginia,Cumberland County,194275.0,201700.0,203902.08333333334,7425.0,2202.083333333343
1682,Virginia,Dinwiddie County,191913.75,210239.58333333334,239339.95833333334,18325.833333333343,29100.375
1683,Virginia,Essex County,213727.08333333334,232605.41666666666,236949.58333333334,18878.333333333314,4344.166666666686
1684,Virginia,Fairfax City County,541958.3333333334,568468.8333333334,640412.0,26510.5,71943.16666666663
1685,Virginia,Fairfax County,530762.5,575695.8333333334,606720.8333333334,44933.33333333337,31025.0
